datetime,open,high,low,close
2017-08-07,15.6,15.67,15.24,15.37
2017-08-08,15.51,15.68,14.99,14.99
2017-08-09,15.17,15.32,14.25,14.25
2017-08-10,14.44,14.5,13.53,13.68
2017-08-11,14.02,14.8,13.87,14.6
2017-08-14,15.26,15.36,14.02,14.27
2017-08-15,14.43,14.43,13.99,14.0
2017-08-16,14.18,14.45,13.8,13.92
2017-08-17,14.01,14.03,13.64,13.69
2017-08-18,14.18,14.62,13.42,13.46
2017-08-21,13.91,14.1,13.09,13.1
2017-08-22,13.26,14.85,12.41,12.46
2017-08-23,12.57,13.41,12.57,13.11
2017-08-24,13.24,13.29,12.74,12.78
2017-08-25,12.97,14.85,12.7,13.83
2017-08-28,14.57,15.64,14.12,14.32
2017-08-29,15.09,18.42,14.71,14.94
2017-08-30,14.98,15.19,14.66,14.67
2017-08-31,14.81,15.02,14.56,14.59
2017-09-01,14.89,14.95,14.5,14.5
2017-09-04,15.01,15.19,14.81,15.01
2017-09-05,15.21,15.35,14.94,14.99
2017-09-06,15.18,15.3,14.88,15.22
2017-09-07,15.37,15.42,14.69,14.71
2017-09-08,14.94,14.95,14.41,14.46
2017-09-11,14.99,15.23,14.78,15.11
2017-09-12,15.37,15.5,15.08,15.17
2017-09-13,15.31,15.55,15.2,15.31
2017-09-14,15.46,15.5,13.95,14.06
2017-09-15,14.3,14.34,13.61,13.62
2017-09-18,14.2,14.38,13.51,13.7
2017-09-19,13.92,13.95,12.93,12.94
2017-09-20,13.13,13.18,12.8,12.81
2017-09-21,13.01,13.2,12.54,12.75
2017-09-22,12.9,13.07,12.58,12.59
2017-09-25,13.03,13.32,12.8,12.82
2017-09-26,13.03,13.14,12.54,12.73
2017-09-27,12.89,13.09,12.22,12.31
2017-09-28,12.16,12.2,10.53,10.53
2017-09-29,10.72,11.15,10.67,11.12
2017-10-09,13.56,14.22,11.47,11.58
2017-10-10,11.78,12.04,11.51,11.64
2017-10-11,11.77,11.92,10.86,11.06
2017-10-12,11.19,11.33,10.6,10.68
2017-10-13,10.84,10.92,10.6,10.66
2017-10-16,11.06,11.13,10.39,10.55
2017-10-17,11.17,11.17,10.57,10.66
2017-10-18,10.67,10.82,10.21,10.26
2017-10-19,10.24,10.54,10.19,10.46
2017-10-20,10.68,10.72,10.16,10.46
2017-10-23,10.96,10.96,10.28,10.33
2017-10-24,10.58,11.73,10.55,11.59
2017-10-25,11.73,12.15,11.25,11.35
2017-10-26,11.58,11.74,11.12,11.16
2017-10-27,11.67,12.05,10.61,10.72
2017-10-30,11.27,11.72,11.19,11.59
2017-10-31,11.72,11.84,10.85,10.93
2017-11-01,11.09,11.11,10.54,10.62
2017-11-02,10.82,10.92,10.5,10.57
2017-11-03,10.69,10.82,10.38,10.41
2017-11-06,10.89,11.05,10.52,10.67
2017-11-07,10.79,12.83,10.3,10.41
2017-11-08,10.8,11.25,10.72,10.76
2017-11-09,10.88,11.2,10.86,10.86
2017-11-10,11.13,11.78,11.06,11.43
2017-11-13,11.82,12.91,11.5,11.52
2017-11-14,12.65,12.9,12.21,12.21
2017-11-15,12.27,12.58,12.26,12.31
2017-11-16,12.32,12.51,11.99,12.03
2017-11-17,12.14,12.86,12.14,12.65
2017-11-20,13.36,14.69,13.36,14.56
2017-11-21,14.5,16.18,14.5,14.54
2017-11-22,14.83,17.39,14.52,15.36
2017-11-23,16.04,16.54,14.92,16.1
2017-11-24,16.41,17.14,16.26,16.92
2017-11-27,17.67,18.5,17.61,18.02
2017-11-28,15.04,15.68,14.87,15.06
2017-11-29,15.4,16.38,15.0,15.68
2017-11-30,15.83,16.87,15.55,16.8
2017-12-01,17.09,18.3,16.98,17.99
2017-12-04,18.65,18.97,15.94,16.03
2017-12-05,16.24,16.24,14.28,15.33
2017-12-06,15.47,17.28,15.46,16.24
2017-12-07,16.37,17.18,15.7,15.75
2017-12-08,15.87,16.54,14.98,15.03
2017-12-11,15.68,15.88,14.63,14.68
2017-12-12,14.86,15.33,14.76,15.24
2017-12-13,15.35,15.63,14.82,15.15
2017-12-14,15.34,15.7,14.92,15.0
2017-12-15,15.15,16.01,14.94,15.18
2017-12-18,15.83,15.88,15.28,15.35
2017-12-19,15.48,15.6,14.86,15.12
2017-12-20,15.32,15.72,15.27,15.31
2017-12-21,15.5,15.63,14.76,14.76
2017-12-22,14.97,15.17,14.68,14.69
2017-12-25,15.42,15.72,14.87,15.32
2017-12-26,15.49,15.68,14.85,15.13
2017-12-27,15.12,16.79,14.99,16.79
2017-12-28,16.71,16.81,15.23,15.51
2017-12-29,15.7,15.7,14.13,14.27
2018-01-02,16.1,16.1,14.73,15.03
2018-01-03,15.4,15.46,14.53,14.81
2018-01-04,14.96,15.07,14.53,14.67
2018-01-05,14.78,14.98,14.42,14.45
2018-01-08,15.04,15.32,14.75,14.81
2018-01-09,14.98,15.01,14.26,14.27
2018-01-10,14.46,14.73,14.29,14.64
2018-01-11,14.87,15.65,14.78,14.95
2018-01-12,15.15,15.22,14.32,14.32
2018-01-15,14.92,15.72,14.83,15.46
2018-01-16,15.61,16.1,15.61,15.99
2018-01-17,16.29,18.64,16.22,16.9
2018-01-18,16.96,18.91,16.85,18.89
2018-01-19,19.12,19.58,17.99,18.88
2018-01-22,19.8,19.87,18.8,18.88
2018-01-23,20.18,20.18,18.48,19.28
2018-01-24,19.7,21.2,19.61,21.04
2018-01-25,20.98,21.08,18.71,18.78
2018-01-26,18.81,19.12,16.95,17.11
2018-01-29,17.91,18.58,16.99,18.49
2018-01-30,18.83,18.9,15.78,16.08
2018-01-31,16.32,17.44,16.21,17.15
2018-02-01,17.34,17.63,16.77,16.79
2018-02-02,17.19,18.15,16.84,17.03
2018-02-05,18.39,19.1,18.04,18.55
2018-02-06,19.53,22.62,19.47,22.2
2018-02-07,21.64,24.3,20.15,24.06
2018-02-08,24.29,26.54,24.29,25.67
2018-02-09,27.0,38.34,27.0,33.06
2018-02-12,35.23,35.56,24.82,28.19
2018-02-13,28.39,28.39,25.4,27.53
2018-02-14,27.72,27.75,26.14,27.32
2018-02-22,27.32,27.66,27.07,27.07
2018-02-23,26.98,26.98,23.97,23.97
2018-02-26,23.98,24.9,23.92,24.32
2018-02-27,24.35,25.7,24.2,25.59
2018-02-28,24.6,25.99,24.6,25.97
2018-03-01,25.98,25.98,24.0,24.08
2018-03-02,24.08,24.2,23.5,23.6
2018-03-05,23.6,23.7,22.07,22.17
2018-03-06,22.15,22.17,21.07,21.15
2018-03-07,21.17,21.98,21.12,21.85
2018-03-08,21.84,21.84,20.93,20.93
2018-03-09,20.92,20.98,20.3,20.38
2018-03-12,20.36,21.45,20.3,21.29
2018-03-13,21.3,21.8,21.02,21.69
2018-03-14,21.78,21.97,20.23,20.81
2018-03-15,20.71,20.91,19.98,20.17
2018-03-16,20.7,20.72,19.77,20.59
2018-03-19,20.73,20.99,20.58,20.81
2018-03-20,21.22,21.34,20.31,20.59
2018-03-21,20.86,21.11,20.21,21.11
2018-03-22,20.95,21.62,20.35,20.57
2018-03-23,21.2,23.15,21.2,23.15
2018-03-26,24.7,25.52,22.56,23.11
2018-03-27,23.27,23.27,21.52,21.79
2018-03-28,21.92,22.48,21.06,21.4
2018-03-29,25.5,25.97,24.43,25.38
2018-03-30,25.34,26.01,24.43,24.85
2018-04-02,25.3,25.5,24.22,24.47
2018-04-03,25.13,25.16,24.12,24.38
2018-04-04,24.36,24.4,23.6,24.1
2018-04-09,24.71,24.73,24.58,24.66
2018-04-10,24.66,24.77,22.65,23.01
2018-04-11,23.3,23.36,22.86,23.21
2018-04-12,23.39,23.8,23.2,23.69
2018-04-13,23.4,23.8,23.2,23.79
2018-04-16,25.1,25.65,25.0,25.25
2018-04-17,25.25,25.89,25.12,25.32
2018-04-18,25.2,25.47,24.86,24.9
2018-04-19,25.15,25.15,23.27,23.3
2018-04-20,23.65,23.71,22.37,22.6
2018-04-23,23.4,23.4,22.49,22.51
2018-04-24,22.71,22.93,21.09,22.56
2018-04-25,22.95,23.97,22.23,22.3
2018-04-26,22.3,22.9,22.2,22.6
2018-04-27,22.85,24.37,22.49,23.39
2018-05-02,24.93,25.25,24.84,25.13
2018-05-03,25.26,25.68,24.76,25.3
2018-05-04,25.5,25.86,25.43,25.66
2018-05-07,26.44,26.6,25.34,25.46
2018-05-08,25.54,25.59,24.06,24.13
2018-05-09,24.37,24.44,23.5,23.68
2018-05-10,23.68,23.68,22.26,22.27
2018-05-11,22.4,22.47,21.68,21.78
2018-05-14,22.31,22.43,20.51,20.52
2018-05-15,20.76,20.8,19.09,19.57
2018-05-16,19.88,20.16,19.2,20.16
2018-05-17,19.99,20.13,18.72,18.78
2018-05-18,18.82,18.82,16.97,18.36
2018-05-21,18.78,19.12,17.54,17.95
2018-05-22,18.16,18.32,17.23,17.91
2018-05-23,17.8,18.59,17.51,18.57
2018-05-24,17.84,18.62,17.22,17.98
2018-05-25,18.02,18.37,17.56,17.99
2018-05-28,18.43,18.77,17.89,18.2
2018-05-29,18.57,19.02,18.42,18.8
2018-05-30,19.09,21.47,19.09,21.47
2018-05-31,20.83,21.16,19.76,20.27
2018-06-01,20.42,20.62,20.25,20.47
2018-06-04,20.55,20.61,19.08,19.52
2018-06-05,19.57,19.64,18.54,18.74
2018-06-06,19.1,19.1,18.57,18.86
2018-06-07,18.87,18.87,18.0,18.23
2018-06-08,18.23,19.76,18.23,19.24
2018-06-11,19.95,20.26,19.35,20.04
2018-06-12,20.35,20.35,18.85,18.94
2018-06-13,19.19,19.28,18.91,19.25
2018-06-14,19.56,19.99,18.91,19.62
2018-06-15,19.84,20.35,19.47,20.02
2018-06-19,21.99,25.08,21.72,23.67
2018-06-20,23.82,23.82,21.09,21.14
2018-06-21,21.3,21.4,19.34,19.86
2018-06-22,20.1,20.6,19.37,19.39
2018-06-25,20.19,20.49,19.54,20.49
2018-06-26,21.13,22.76,20.2,20.6
2018-06-27,21.06,22.64,20.41,22.15
2018-06-28,22.97,24.19,22.41,22.9
2018-06-29,22.91,23.23,20.81,21.16
2018-07-02,23.43,27.01,23.32,26.38
2018-07-03,25.55,27.62,25.0,25.93
2018-07-04,26.48,27.57,26.48,27.12
2018-07-05,27.4,28.19,26.6,27.43
2018-07-06,27.06,28.0,25.64,25.72
2018-07-09,26.11,26.11,22.71,22.74
2018-07-10,23.65,24.44,22.74,22.83
2018-07-11,26.19,27.61,25.43,25.52
2018-07-12,25.57,25.57,22.58,23.35
2018-07-13,23.95,24.64,23.52,23.52
2018-07-16,24.6,24.64,23.46,23.46
2018-07-17,23.97,24.46,22.86,22.9
2018-07-18,22.62,22.62,21.07,21.86
2018-07-19,21.45,21.45,20.27,20.73
2018-07-20,22.52,22.93,20.51,21.3
2018-07-23,22.96,23.0,21.21,21.37
2018-07-24,23.6,23.85,23.07,23.3
2018-07-25,23.7,24.16,23.25,23.28
2018-07-26,23.53,23.57,22.59,22.61
2018-07-27,22.88,23.26,21.6,21.68
2018-07-30,22.6,22.64,21.83,22.02
2018-07-31,22.38,22.45,21.94,21.94
2018-08-01,22.47,24.05,21.95,23.8
2018-08-02,24.2,26.22,24.09,24.73
2018-08-03,25.17,25.8,24.55,24.89
2018-08-06,25.69,26.34,24.81,25.73
2018-08-07,25.6,26.19,25.04,25.28
2018-08-08,25.43,25.92,25.34,25.43
2018-08-09,25.76,25.87,24.87,25.32
2018-08-10,25.35,25.7,24.35,24.53
2018-08-13,25.86,26.43,24.98,25.33
2018-08-14,25.45,25.82,25.11,25.19
2018-08-15,25.55,26.37,25.45,25.92
2018-08-16,27.0,28.06,26.01,26.17
2018-08-17,26.06,26.77,25.86,26.35
2018-08-20,27.23,27.39,26.29,26.3
2018-08-21,26.53,26.56,23.92,23.95
2018-08-22,24.28,24.35,22.9,22.97
2018-08-23,22.97,22.97,21.6,21.97
2018-08-24,22.24,22.37,21.08,21.91
2018-08-27,22.32,22.68,21.95,22.03
2018-08-28,22.21,22.43,21.86,22.21
2018-08-29,22.59,22.81,22.45,22.7
2018-08-30,22.68,23.02,22.05,22.72
2018-08-31,23.28,23.48,22.41,22.42
2018-09-03,22.46,23.03,22.46,23.03
2018-09-04,23.03,23.17,21.98,22.1
2018-09-05,22.37,23.37,22.35,23.25
2018-09-06,23.87,24.09,23.39,23.84
2018-09-07,23.78,23.94,23.21,23.39
2018-09-10,23.39,24.74,23.39,24.54
2018-09-11,24.63,24.69,23.9,23.96
2018-09-12,23.96,24.23,23.65,23.65
2018-09-13,23.73,23.9,23.0,23.1
2018-09-14,23.25,23.25,21.45,21.58
2018-09-17,22.41,22.42,20.94,20.94
2018-09-18,21.13,21.14,19.57,20.37
2018-09-19,20.55,20.62,18.83,19.19
2018-09-20,19.35,19.35,18.39,18.39
2018-09-21,18.75,19.35,18.35,19.25
2018-09-25,20.93,21.3,20.44,20.47
2018-09-26,20.76,22.01,20.36,21.11
2018-09-27,21.56,21.56,20.52,20.6
2018-09-28,20.75,22.01,20.58,21.78
2018-10-08,26.0,27.23,24.23,24.4
2018-10-09,24.05,24.05,22.94,23.11
2018-10-10,23.22,23.22,22.56,23.12
2018-10-11,25.37,25.7,24.04,25.56
2018-10-12,26.5,26.71,25.35,25.83
2018-10-15,26.75,27.11,26.56,26.85
2018-10-16,26.88,26.88,25.37,26.38
2018-10-17,25.9,27.36,25.87,26.53
2018-10-18,26.84,28.27,26.84,28.08
2018-10-19,28.5,29.07,25.62,26.04
2018-10-22,26.83,26.85,25.41,26.15
2018-10-23,26.63,27.67,26.45,27.46
2018-10-24,27.92,28.49,27.08,27.44
2018-10-25,29.6,29.86,28.34,28.47
2018-10-26,28.68,29.98,28.67,29.37
2018-10-29,31.5,32.12,31.5,31.81
2018-10-30,32.22,32.78,31.79,31.79
2018-10-31,32.27,32.61,31.01,31.1
2018-11-01,29.44,29.51,28.47,29.06
2018-11-02,29.38,29.4,28.28,28.28
2018-11-05,29.79,30.36,29.79,30.13
2018-11-06,30.47,30.91,30.47,30.84
2018-11-07,30.92,31.08,30.73,30.9
2018-11-08,30.73,30.94,30.42,30.43
2018-11-09,31.04,31.57,30.89,31.01
2018-11-12,31.83,32.04,31.19,31.33
2018-11-13,31.88,31.89,30.49,30.59
2018-11-14,30.9,30.93,30.04,30.04
2018-11-15,30.49,30.49,29.12,29.33
2018-11-16,29.61,29.61,28.45,28.68
2018-11-19,29.64,29.67,28.13,28.13
2018-11-20,28.54,28.59,27.04,27.24
2018-11-21,27.54,27.73,26.99,27.13
2018-11-22,27.41,27.54,26.26,26.35
2018-11-23,26.52,26.52,25.34,25.62
2018-11-26,26.63,26.75,25.34,25.76
2018-11-27,25.98,26.03,24.87,24.88
2018-11-28,25.11,25.11,23.85,24.19
2018-11-29,24.15,24.38,23.68,24.33
2018-11-30,24.13,24.95,23.68,24.9
2018-12-03,24.26,24.62,22.81,22.82
2018-12-04,22.23,22.26,20.76,20.83
2018-12-05,20.92,21.24,20.71,20.78
2018-12-06,20.49,21.22,20.49,20.94
2018-12-07,21.0,21.05,19.8,19.91
2018-12-10,20.5,20.65,19.83,20.36
2018-12-11,20.47,20.47,20.03,20.33
2018-12-12,20.44,20.44,20.02,20.17
2018-12-13,20.27,20.27,19.15,19.2
2018-12-14,19.41,19.67,19.23,19.44
2018-12-17,20.21,21.0,20.21,20.33
2018-12-18,20.58,21.12,20.52,20.64
2018-12-19,20.91,20.99,20.54,20.75
2018-12-20,21.5,24.0,21.47,23.2
2018-12-21,23.39,25.33,23.36,23.78
2018-12-24,25.94,26.05,22.8,22.83
2018-12-25,23.8,24.49,23.49,23.85
2018-12-26,24.01,24.7,23.38,23.38
2018-12-27,23.81,23.9,23.07,23.13
2018-12-28,23.08,23.08,22.64,22.71
2019-01-02,23.48,23.48,22.13,22.22
2019-01-03,22.37,22.37,21.33,21.68
2019-01-04,22.28,22.33,21.19,21.2
2019-01-07,21.79,22.17,21.49,21.61
2019-01-08,21.67,21.7,20.55,20.69
2019-01-09,20.43,20.43,18.67,18.87
2019-01-10,19.07,19.13,18.27,18.52
2019-01-11,18.49,18.5,17.92,18.15
2019-01-14,18.45,18.94,18.33,18.45
2019-01-15,18.46,18.46,17.35,17.61
2019-01-16,17.78,17.78,16.55,16.6
2019-01-17,16.71,17.21,16.57,17.21
2019-01-18,17.12,17.92,16.97,17.67
2019-01-21,18.52,19.92,18.38,18.93
2019-01-22,19.21,19.3,17.39,17.46
2019-01-23,17.84,17.89,16.84,16.9
2019-01-24,16.6,16.73,15.33,15.39
2019-01-25,15.42,15.47,14.77,15.02
2019-01-28,15.97,16.59,15.97,16.54
2019-01-29,16.9,17.86,16.89,17.81
2019-01-30,18.19,18.85,18.16,18.3
2019-01-31,18.42,18.47,17.77,18.03
2019-02-01,19.09,19.33,18.63,18.63
2019-02-11,21.0,21.0,19.02,19.05
2019-02-12,19.17,19.34,18.39,18.54
2019-02-13,18.7,20.17,18.63,20.0
2019-02-14,22.28,23.29,21.91,21.95
2019-02-15,23.12,23.32,19.99,20.32
2019-02-18,21.3,22.13,21.22,21.99
2019-02-19,23.61,23.61,22.6,22.86
2019-02-20,24.15,24.43,22.93,23.65
2019-02-21,24.82,24.87,21.83,22.58
2019-02-22,23.84,23.98,22.02,22.36
2019-02-25,24.1,23.8,34.21,32.8
2019-02-26,34.3,36.51,30.06,30.98
2019-02-27,30.95,31.75,30.41,30.93
2019-02-28,31.08,31.09,28.85,29.13
2019-03-01,28.6,28.6,27.26,27.32
2019-03-04,28.63,32.69,28.63,29.6
2019-03-05,29.91,30.74,29.91,30.52
2019-03-06,30.55,32.07,30.55,31.51
2019-03-07,31.89,32.65,31.89,32.65
2019-03-08,32.51,33.56,31.82,33.02
2019-03-11,33.17,33.54,28.9,30.11
2019-03-12,30.27,31.21,29.55,30.11
2019-03-13,30.4,30.95,29.6,30.0
2019-03-14,30.1,30.4,27.4,28.2
2019-03-15,28.34,28.34,26.86,27.19
2019-03-18,29.67,30.41,27.39,27.39
2019-03-19,29.2,30.22,29.2,29.85
2019-03-20,29.78,30.05,29.17,29.37
2019-03-21,29.65,30.55,29.5,30.17
2019-03-22,30.48,30.92,29.71,29.63
2019-03-25,31.5,31.5,27.55,27.7
2019-03-26,28.83,28.85,27.0,27.18
2019-03-27,27.74,27.74,26.21,26.3
2019-03-28,26.1,26.13,25.5,25.5
2019-03-29,26.43,29.47,25.85,27.33
2019-04-01,29.32,31.11,29.05,29.41
2019-04-02,30.57,31.02,29.1,29.92
2019-04-03,29.76,30.41,29.2,29.41
2019-04-04,30.15,31.88,30.15,31.0
2019-04-08,34.03,34.03,31.84,32.5
2019-04-09,33.24,33.24,30.86,31.06
2019-04-10,31.31,31.31,30.38,31.21
2019-04-11,31.59,32.0,30.71,31.0
2019-04-12,31.13,31.13,28.07,28.16
2019-04-15,30.37,30.73,28.09,28.13
2019-04-16,28.23,29.14,27.46,28.38
2019-04-17,28.46,29.89,28.42,28.7
2019-04-18,29.18,29.7,28.63,28.71
2019-04-19,29.89,29.89,27.97,28.4
2019-04-22,30.43,30.43,29.1,29.5
2019-04-23,29.89,29.89,27.64,27.64
2019-04-24,27.61,28.17,26.7,27.07
2019-04-25,27.15,27.16,26.37,26.74
2019-04-26,26.97,26.99,25.91,25.94
2019-04-29,26.9,27.08,25.34,25.39
2019-04-30,25.77,26.45,25.43,25.59
2019-05-06,28.63,32.1,28.17,29.41
2019-05-07,28.96,28.96,26.11,26.24
2019-05-08,27.82,28.08,26.14,27.2
2019-05-09,27.15,30.76,27.15,29.04
2019-05-10,28.88,31.51,28.36,29.04
2019-05-13,30.0,30.0,27.73,27.73
2019-05-14,28.38,28.66,26.65,26.68
2019-05-15,26.64,26.64,24.44,25.09
2019-05-16,24.7,24.7,23.81,23.93
2019-05-17,23.7,24.49,23.4,23.75
2019-05-20,23.56,25.17,23.21,23.21
2019-05-21,23.3,23.3,22.35,22.47
2019-05-22,22.6,22.7,21.3,21.55
2019-05-23,21.97,22.6,21.67,22.17
2019-05-24,21.95,22.07,21.24,21.76
2019-05-27,23.1,23.42,22.66,23.09
2019-05-28,23.44,23.44,22.01,22.25
2019-05-29,22.57,22.9,20.48,21.55
2019-05-30,22.05,22.59,21.43,21.78
2019-05-31,22.19,22.49,21.74,22.37
2019-06-03,23.48,23.87,22.52,23.15
2019-06-04,23.38,23.8,23.38,23.68
2019-06-05,23.6,23.92,23.19,23.33
2019-06-06,23.52,23.94,23.1,23.41
2019-06-10,24.21,24.21,22.15,22.3
2019-06-11,22.2,22.49,20.44,21.62
2019-06-12,21.85,22.16,21.41,21.66
2019-06-13,21.53,21.72,20.87,20.87
2019-06-14,21.0,21.5,20.82,21.15
2019-06-17,21.98,21.98,20.87,21.09
2019-06-18,21.14,21.38,20.3,20.3
2019-06-19,21.13,21.33,19.32,19.55
2019-06-20,19.6,25.96,19.35,23.12
2019-06-21,25.77,25.94,24.38,25.27
2019-06-24,26.14,26.8,25.79,26.22
2019-06-25,26.31,27.11,25.51,26.31
2019-06-26,26.51,26.69,25.56,26.02
2019-06-27,24.59,26.99,25.72,26.99
2019-06-28,27.2,28.0,27.0,27.95
2019-07-01,29.42,29.42,25.38,25.69
2019-07-02,25.68,25.68,24.57,24.78
2019-07-03,25.09,25.09,23.5,23.8
2019-07-04,23.87,23.91,22.97,23.38
2019-07-05,23.36,24.09,23.1,24.07
2019-07-08,24.34,25.2,23.03,23.31
2019-07-09,23.29,23.29,22.01,22.29
2019-07-10,22.48,22.62,22.15,22.36
2019-07-11,22.49,22.77,22.12,22.7
2019-07-12,22.82,22.86,22.27,22.58
2019-07-15,23.21,23.21,22.31,22.68
2019-07-16,22.79,23.02,22.67,23.01
2019-07-17,23.28,23.37,22.38,22.57
2019-07-18,22.62,22.84,22.25,22.41
2019-07-19,22.5,23.34,22.28,23.33
2019-07-22,24.3,24.3,21.96,22.05
2019-07-23,21.9,21.91,20.51,20.76
2019-07-24,20.75,20.75,19.45,19.78
2019-07-25,18.9,18.9,17.7,18.16
2019-07-26,18.2,18.76,18.2,18.49
2019-07-29,19.58,19.6,19.11,19.58
2019-07-30,19.61,19.68,19.28,19.63
2019-07-31,19.78,20.04,19.54,19.98
2019-08-01,20.03,20.03,17.99,17.99
2019-08-02,18.83,19.88,18.65,18.68
2019-08-05,19.33,20.59,18.89,20.59
2019-08-06,22.8,25.32,21.54,22.21
2019-08-07,21.55,21.88,20.68,21.28
2019-08-08,20.89,20.9,20.19,20.77
2019-08-09,20.6,20.69,20.17,20.147
2019-08-12,20.33,20.56,20.03,20.46
2019-08-13,20.64,20.67,20.28,20.38
2019-08-14,19.95,20.03,19.69,19.798
2019-08-15,20.51,20.84,19.89,20.45
2019-08-16,20.52,20.88,20.18,20.34
2019-08-19,21.12,21.33,20.6,21.04
2019-08-20,21.03,21.72,20.65,20.83
2019-08-21,20.84,20.88,19.79,19.99
2019-08-22,19.98,20.1,19.49,19.8
2019-08-23,19.67,20.42,19.53,20.07
2019-08-26,21.6,21.62,21.07,21.23
2019-08-27,20.0,20.23,19.9,20.18
2019-08-28,20.11,20.33,19.88,19.97
2019-08-29,19.49,19.83,19.12,19.13
2019-08-30,18.89,19.26,18.6,19.26
2019-09-02,19.34,19.34,18.48,18.48
2019-09-03,18.6,18.6,18.3,18.44
2019-09-04,18.1,18.15,17.9,17.99
2019-09-05,18.34,21.17,18.34,18.77
2019-09-06,19.44,19.46,18.95,19.28
2019-09-09,21.37,21.37,19.83,20.4
2019-09-10,20.75,20.75,19.99,20.22
2019-09-11,20.04,20.09,19.62,19.79
2019-09-12,19.8,19.83,19.19,19.59
2019-09-16,19.58,19.86,18.59,18.72
2019-09-17,18.2,18.7,18.16,18.34
2019-09-18,18.13,18.16,17.45,17.9
2019-09-19,17.51,17.79,17.25,17.65
2019-09-20,17.57,17.57,17.0,17.01
2019-09-23,17.31,17.93,17.05,17.05
2019-09-24,16.77,16.95,16.47,16.63
2019-09-25,16.75,16.88,16.56,16.88
2019-09-26,16.83,17.15,16.53,17.14
2019-09-27,17.49,18.28,17.46,17.53
2019-09-30,18.75,19.0,17.46,17.76
2019-10-08,19.32,19.32,16.32,16.32
2019-10-09,16.3,16.43,15.86,16.0
2019-10-10,16.02,16.56,15.94,16.19
2019-10-11,16.19,17.0,15.77,16.24
2019-10-14,17.35,17.35,15.63,15.69
2019-10-15,15.61,15.68,15.03,15.22
2019-10-16,15.23,15.61,14.35,14.48
2019-10-17,14.68,15.4,14.68,15.4
2019-10-18,15.62,16.2,14.92,15.38
2019-10-21,15.38,15.39,14.43,14.5
2019-10-22,14.35,14.69,14.21,14.34
2019-10-23,14.42,14.65,14.24,14.52
2019-10-24,14.0,14.19,13.66,13.85
2019-10-25,14.15,14.28,13.53,13.61
2019-10-28,14.38,14.6,13.91,13.97
2019-10-29,14.18,14.43,13.93,14.13
2019-10-30,14.27,14.43,14.11,14.39
2019-10-31,14.46,14.76,14.36,14.67
2019-11-01,14.82,14.88,13.98,14.45
2019-11-04,14.85,15.2,14.33,14.8
2019-11-05,14.95,16.36,14.93,15.11
2019-11-06,15.27,15.53,14.82,14.9
2019-11-07,15.04,15.51,14.88,15.04
2019-11-08,15.59,15.73,15.13,15.19
2019-11-11,15.16,15.55,14.98,15.44
2019-11-12,15.46,15.52,14.86,14.88
2019-11-13,14.98,15.28,14.98,15.13
2019-11-14,15.24,15.42,15.12,15.39
2019-11-15,15.54,16.03,15.38,15.41
2019-11-18,16.11,16.11,14.62,14.62
2019-11-19,14.78,14.78,13.72,14.17
2019-11-20,13.85,14.1,13.45,13.75
2019-11-21,13.9,14.31,13.54,13.96
2019-11-22,13.98,14.59,13.45,14.45
2019-11-25,14.95,15.12,14.41,14.42
2019-11-26,14.35,14.73,14.05,14.44
2019-11-27,14.78,14.78,14.06,14.27
2019-11-28,14.2,14.25,13.84,13.84
2019-11-29,13.91,14.74,13.52,14.04
2019-12-02,14.52,14.67,13.72,13.74
2019-12-03,13.96,14.06,13.58,13.66
2019-12-04,13.85,14.11,13.5,13.58
2019-12-05,13.4,13.56,12.8,12.91
2019-12-06,12.68,12.71,12.41,12.46
2019-12-09,13.0,13.0,12.57,12.6
2019-12-10,12.63,12.78,12.5,12.58
2019-12-11,12.76,12.76,12.37,12.37
2019-12-12,12.43,12.52,12.35,12.52
2019-12-13,12.57,14.38,12.38,14.02
2019-12-16,14.14,14.14,13.18,13.48
2019-12-17,13.64,15.76,13.51,14.17
2019-12-18,14.26,15.22,14.12,14.46
2019-12-19,14.75,15.18,14.63,15.11
2019-12-20,15.54,15.71,14.71,14.8
2019-12-23,15.13,15.33,13.94,14.3
2019-12-24,14.52,14.54,13.47,13.47
2019-12-25,13.25,13.62,13.24,13.53
2019-12-26,13.68,13.85,13.12,13.28
2019-12-27,13.52,14.38,13.52,13.69
2019-12-30,14.14,15.14,13.89,14.76
2019-12-31,15.05,15.58,15.05,15.25
2020-01-02,16.1,17.11,15.51,15.52
2020-01-03,15.9,16.0,15.14,15.29
2020-01-06,15.82,16.46,15.57,16.02
2020-01-07,16.25,16.6,16.08,16.35
2020-01-08,16.39,16.7,16.2,16.21
2020-01-09,16.6,16.6,15.78,15.78
2020-01-10,16.06,16.23,15.43,15.44
2020-01-13,15.93,15.96,15.2,15.25
2020-01-14,15.47,15.61,14.77,14.88
2020-01-15,15.16,15.16,14.58,14.8
2020-01-16,14.87,15.07,13.68,14.14
2020-01-17,14.0,14.13,13.54,13.72
2020-01-20,14.8,14.8,14.07,14.4
2020-01-21,14.85,16.17,14.61,15.88
2020-01-22,16.49,20.01,15.19,15.19
2020-01-23,16.18,19.0,15.55,17.37
2020-02-03,30.1,32.86,26.05,32.46
2020-02-04,25.69,26.81,23.4,23.4
2020-02-05,23.62,23.67,20.92,21.04
2020-02-06,20.94,21.72,19.91,21.01
2020-02-07,21.85,22.41,21.07,22.26
